telecommuting,has_company_logo,has_questions,word_count,unique_word_count,lexical_diversity,flesch_score,dale_chall_score,has_company_info,has_benefits,salary_explicit,log_company_credibility,location_clean_enc,required_experience_clean_enc,employment_type_clean_enc,industry_clean_enc,function_clean_enc,fraudulent
0,1,1,48.0,40.0,0.8333333333333334,41.349631147541004,10.326349180327869,1,0,1,1.0986122886681096,1799,7,3,83,24,0
0,1,0,285.0,214.0,0.7508771929824561,18.845782982045307,12.444231209992195,1,0,1,3.7612001156935624,1312,7,3,83,24,0
0,0,0,158.0,96.0,0.6075949367088608,10.105277777777815,13.247892592592592,0,0,1,8.104401307921613,1535,3,2,127,22,0
0,1,0,127.0,97.0,0.7637795275590551,2.739856557377095,12.935031147540984,1,0,1,3.044522437723423,966,7,2,119,34,0
0,0,1,93.0,75.0,0.8064516129032258,26.659631578947398,10.000025263157895,1,0,1,1.0986122886681096,437,7,3,83,24,0
0,1,1,304.0,149.0,0.4901315789473684,-0.3844745575221111,14.681308849557523,1,1,1,4.110873864173311,1506,6,2,48,32,0
0,0,0,369.0,266.0,0.7208672086720868,19.664427570093494,12.523485313751669,0,0,1,8.104401307921613,2260,1,2,33,24,0
0,1,1,120.0,90.0,0.75,57.38298459042986,10.500062368207624,1,1,1,4.110873864173311,1460,1,2,57,32,0
0,0,0,126.0,96.0,0.7619047619047619,22.880681318681354,11.046088131868133,0,0,1,8.104401307921613,796,4,2,57,2,0
0,1,1,226.0,152.0,0.672566371681416,-8.132142857142838,14.105661904761906,1,0,1,1.791759469228055,1515,6,2,22,24,0
0,0,1,273.0,221.0,0.8095238095238095,30.788291139240528,12.35123273056058,0,0,1,8.104401307921613,475,6,2,57,19,0
0,1,0,307.0,241.0,0.7850162866449512,6.159038812190715,13.037307397759834,1,1,1,2.0794415416798357,519,6,2,65,4,0
0,1,1,88.0,61.0,0.6931818181818182,34.424044776119416,10.857571044776119,1,1,1,6.111467339502679,319,1,5,27,32,0
0,1,0,213.0,152.0,0.7136150234741784,3.8080059523809666,12.82861746031746,1,1,1,2.1972245773362196,2693,3,2,82,7,0
0,1,1,52.0,51.0,0.9807692307692307,44.307500000000005,10.35135,1,1,1,6.588926477533519,1969,3,1,30,12,0
0,1,0,173.0,119.0,0.6878612716763006,31.65828915662655,11.689016626506024,1,0,1,1.791759469228055,2435,3,2,11,21,0
0,1,1,217.0,171.0,0.7880184331797235,44.1758695652174,11.213441304347826,1,1,1,4.8283137373023015,235,7,3,83,24,0
0,1,0,163.0,117.0,0.7177914110429447,30.76222045152724,11.638027118193893,1,0,1,1.791759469228055,1509,3,2,11,21,0
0,1,0,176.0,158.0,0.8977272727272727,-20.73150000000001,13.496766666666666,1,0,1,6.354370040797351,2218,3,2,36,8,0
0,1,1,126.0,118.0,0.9365079365079365,69.39952380952384,9.602551700680273,1,0,1,4.0943445622221,790,6,2,57,1,0
0,1,1,121.0,97.0,0.8016528925619835,-9.526656976744135,14.293929457364342,1,1,1,2.772588722239781,1221,3,2,50,32,0
1,1,0,304.0,239.0,0.7861842105263158,22.786206896551732,11.971681609195404,1,1,1,1.3862943611198906,1082,6,2,57,19,0
0,1,1,274.0,214.0,0.781021897810219,49.7386290322581,10.110074193548389,1,1,1,2.0794415416798357,296,6,2,90,2,0
0,1,1,284.0,214.0,0.7535211267605634,36.643103448275895,11.33645172413793,1,1,1,4.8283137373023015,519,7,2,83,23,0
0,1,0,94.0,75.0,0.7978723404255319,19.90950000000001,11.003507500000001,1,0,1,1.6094379124341003,796,6,2,18,0,0
0,1,0,158.0,135.0,0.8544303797468354,43.372826086956536,10.392553209109732,1,0,1,3.58351893845611,917,7,3,83,24,0
0,1,1,323.0,213.0,0.6594427244582043,5.68695688225543,12.348546102819238,1,1,1,4.110873864173311,2445,6,2,50,8,0
0,1,1,299.0,226.0,0.7558528428093646,8.840300546448105,12.513156830601094,1,1,1,1.3862943611198906,61,1,2,22,19,0
0,0,0,40.0,18.0,0.45,19.15045454545455,16.211336363636367,0,1,1,8.104401307921613,982,7,3,83,24,0
0,0,0,62.0,49.0,0.7903225806451613,-54.55038461538459,17.424658974358977,0,0,1,8.104401307921613,1082,6,2,75,3,0
0,1,1,177.0,146.0,0.8248587570621468,42.41745158002038,11.335467991845057,1,1,1,1.6094379124341003,729,1,2,60,19,0
0,1,1,44.0,41.0,0.9318181818181818,19.630000000000024,11.408662962962964,1,1,1,1.3862943611198906,729,6,2,75,19,0
0,1,1,111.0,94.0,0.8468468468468469,41.43387096774197,12.105578955453149,1,1,1,2.833213344056216,519,0,2,22,13,0
0,0,0,94.0,70.0,0.7446808510638298,13.987090517241427,11.613775862068966,1,0,1,6.51471269087253,2211,7,2,83,24,0
0,1,1,89.0,71.0,0.797752808988764,-14.043956611570223,14.402106611570249,1,0,1,1.0986122886681096,113,7,3,83,24,0
1,1,1,92.0,66.0,0.717391304347826,51.23492647058825,10.4610568627451,1,1,1,3.1780538303479458,989,7,3,83,24,0
0,1,1,303.0,211.0,0.6963696369636964,18.363012003693484,12.484638799630657,1,1,1,1.9459101490553132,1312,2,0,88,21,0
0,0,0,73.0,64.0,0.8767123287671232,51.74690940366975,10.251657798165137,0,1,1,8.104401307921613,2106,5,4,83,6,0
0,1,1,118.0,88.0,0.7457627118644068,40.300857142857154,11.508042857142858,1,1,1,4.5217885770490405,153,7,2,83,24,0
0,0,0,66.0,53.0,0.803030303030303,68.81926470588238,14.275158823529411,0,1,1,8.104401307921613,2450,7,2,36,24,0
0,1,1,212.0,165.0,0.7783018867924528,22.532593457943932,11.807931597685803,1,0,1,3.784189633918261,812,3,2,120,19,0
0,1,0,167.0,132.0,0.7904191616766467,28.93284763805724,12.593681902860945,1,1,1,3.58351893845611,915,1,2,22,19,0
0,1,1,213.0,165.0,0.7746478873239436,42.018029796290676,10.740938917604137,1,0,1,3.4657359027997265,507,1,2,1,19,0
0,1,1,164.0,123.0,0.75,41.23084249084252,11.709565364265366,1,1,1,3.9512437185814275,2419,6,1,22,30,0
0,1,0,115.0,94.0,0.8173913043478261,10.618325471698142,12.039737735849057,1,0,1,5.14166355650266,2454,7,3,83,24,0
0,1,1,119.0,92.0,0.773109243697479,43.65987312030077,11.465686466165414,1,1,1,2.8903717578961645,1450,1,2,60,32,0
0,1,1,138.0,100.0,0.7246376811594203,-44.69177215189872,17.74844430379747,1,1,1,1.3862943611198906,729,6,4,104,23,0
1,1,1,78.0,60.0,0.7692307692307693,32.84500000000003,11.602416666666667,1,0,1,1.9459101490553132,784,6,1,18,13,0
0,0,0,91.0,71.0,0.7802197802197802,-36.9118478260869,15.55058695652174,0,0,1,8.104401307921613,1355,7,3,83,24,1
0,1,1,209.0,170.0,0.8133971291866029,21.499375000000043,12.350180851063831,1,1,1,3.295836866004329,519,6,2,60,23,0
0,1,0,179.0,130.0,0.7262569832402235,1.9206224549156445,13.865509656777197,1,1,1,2.8903717578961645,539,7,2,57,32,0
0,0,0,40.0,36.0,0.9,-13.130459183673452,14.841291836734694,0,0,1,8.104401307921613,1082,3,2,22,13,0
0,1,1,257.0,175.0,0.6809338521400778,3.3628450704225656,12.865937370892018,1,1,1,4.59511985013459,729,6,2,120,13,0
0,1,1,189.0,143.0,0.7566137566137566,47.62825515947469,11.196800187617262,1,1,1,2.4849066497880004,931,7,2,24,4,0
0,1,1,183.0,128.0,0.6994535519125683,14.641440217391306,13.005600483091788,1,1,1,4.762173934797756,188,7,3,83,24,0
1,1,0,47.0,41.0,0.8723404255319149,18.011666666666684,11.945950574712644,1,1,1,2.5649493574615367,2213,3,2,108,8,1
0,0,0,31.0,29.0,0.9354838709677419,41.44867647058825,11.024276470588235,1,1,1,2.1972245773362196,2361,7,3,83,24,0
0,1,0,167.0,138.0,0.8263473053892215,2.4722727272727525,13.064920346320347,1,0,1,6.354370040797351,2569,3,2,22,8,0
0,1,1,85.0,63.0,0.7411764705882353,24.58250000000001,12.6971,1,0,1,2.8903717578961645,1779,7,3,83,24,0
0,0,0,180.0,115.0,0.6388888888888888,13.388285714285757,12.07861142857143,0,0,1,8.104401307921613,880,7,1,51,24,1
0,1,1,168.0,134.0,0.7976190476190477,0.3722488038277447,14.037495215311004,1,1,1,3.5553480614894135,1959,1,2,78,17,0
0,0,1,81.0,71.0,0.8765432098765432,26.682500000000005,12.3251,1,1,1,2.0794415416798357,1082,4,2,50,17,0
0,1,1,79.0,68.0,0.8607594936708861,32.10499999999999,11.291992063492064,1,1,1,4.174387269895637,1836,3,3,50,1,0
0,1,1,120.0,87.0,0.725,13.227562656641624,12.215440350877195,1,0,1,1.791759469228055,2150,1,2,83,2,0
0,1,0,40.0,39.0,0.975,-12.81842105263155,17.04468947368421,1,1,1,6.588926477533519,2613,7,1,30,24,0
0,1,0,125.0,91.0,0.728,14.352442244224449,13.592208250825083,1,1,1,2.3978952727983707,2150,1,2,30,13,0
1,1,0,190.0,142.0,0.7473684210526316,2.7000000000000455,13.599122222222224,1,1,1,3.5263605246161616,2638,3,2,120,8,0
0,1,1,222.0,157.0,0.7072072072072072,-5.1633692052979825,14.920158278145694,1,0,1,3.5553480614894135,812,6,2,1,19,0
0,1,0,127.0,104.0,0.8188976377952756,38.46416981132077,10.34858603773585,1,0,1,2.772588722239781,1312,6,2,75,34,0
0,1,0,223.0,138.0,0.6188340807174888,28.05000000000001,13.8545,1,1,1,5.225746673713202,1437,0,2,90,34,0
0,0,0,34.0,29.0,0.8529411764705882,-7.767727272727285,15.134745454545456,0,0,1,8.104401307921613,1082,3,2,22,13,0
0,1,1,110.0,93.0,0.8454545454545455,47.79000000000002,11.617583333333334,1,1,1,3.912023005428146,1056,0,2,29,10,0
0,1,1,139.0,108.0,0.7769784172661871,8.025360360360395,13.60848018018018,1,1,1,1.0986122886681096,264,7,3,83,24,0
0,1,1,121.0,105.0,0.8677685950413223,46.160000000000025,10.494089285714285,1,1,1,2.4849066497880004,495,3,2,113,8,0
0,1,1,92.0,61.0,0.6630434782608695,34.424044776119416,10.857571044776119,1,1,1,6.111467339502679,330,1,5,27,32,0
0,1,1,75.0,59.0,0.7866666666666666,36.928559190031166,10.423837071651091,1,1,1,6.111467339502679,430,0,2,83,2,0
0,1,1,238.0,165.0,0.6932773109243697,29.093492849284956,12.097566226622662,1,1,1,4.143134726391533,1621,6,2,60,6,0
0,1,1,241.0,188.0,0.7800829875518672,24.066722488038295,11.888889261031366,1,1,1,2.3978952727983707,1912,3,0,88,8,0
0,1,0,130.0,103.0,0.7923076923076923,13.840264570552193,12.687406748466259,0,0,1,8.104401307921613,1552,7,2,123,27,0
0,1,0,143.0,121.0,0.8461538461538461,18.767647058823542,12.873620821661998,1,1,1,0.6931471805599453,962,3,2,32,13,0
0,1,1,225.0,165.0,0.7333333333333333,5.306818181818187,14.632336363636364,1,1,1,2.8903717578961645,136,7,2,50,17,0
0,0,0,35.0,28.0,0.8,64.42129729729731,12.111918378378379,1,1,1,0.6931471805599453,495,0,5,114,0,0
0,1,1,151.0,111.0,0.7350993377483444,46.781666666666695,10.377448148148149,1,1,1,2.1972245773362196,30,1,2,22,13,0
0,1,1,211.0,165.0,0.7819905213270142,9.459272823779202,13.080799787685775,1,1,1,0.6931471805599453,729,1,2,60,32,0
0,1,1,339.0,213.0,0.6283185840707964,0.14081439393939377,13.833755327468232,1,0,1,5.14166355650266,2435,6,2,89,18,0
0,1,1,238.0,169.0,0.7100840336134454,40.9684223300971,10.91438201571891,1,1,1,2.4849066497880004,539,2,2,29,10,0
0,0,0,136.0,80.0,0.5882352941176471,17.30899371069185,12.705691194968553,0,0,1,8.104401307921613,1432,6,1,57,24,0
0,1,1,188.0,129.0,0.6861702127659575,30.955000000000013,11.910288235294118,1,1,1,1.3862943611198906,2159,1,2,75,23,0
0,1,0,236.0,178.0,0.7542372881355932,43.15942982456144,10.405412280701754,1,0,1,3.58351893845611,917,7,3,83,24,0
0,1,1,154.0,120.0,0.7792207792207793,53.71590909090912,9.642997402597402,1,1,1,3.1780538303479458,1379,7,4,50,17,0
0,1,1,90.0,73.0,0.8111111111111111,35.78703947368422,11.268738596491229,1,1,1,2.302585092994046,209,3,4,22,30,0
0,1,0,85.0,65.0,0.7647058823529411,-43.66999999999999,15.322005555555554,1,0,1,3.044522437723423,1389,1,2,30,12,0
0,1,1,138.0,105.0,0.7608695652173914,5.789444444444456,12.874323985890653,1,0,1,4.0943445622221,791,2,2,79,21,0
0,1,0,97.0,92.0,0.9484536082474226,55.59000000000003,10.458848125633232,1,0,1,2.995732273553991,1245,0,2,57,19,0
1,1,0,144.0,119.0,0.8263888888888888,49.06204545454548,10.910793181818182,1,1,1,0.6931471805599453,1082,3,2,22,23,0
0,0,1,90.0,66.0,0.7333333333333333,22.8026315789474,12.612408771929823,0,0,1,8.104401307921613,880,1,4,56,19,0
0,1,0,230.0,179.0,0.7782608695652173,59.68214285714288,11.098042857142858,1,1,1,2.5649493574615367,51,6,2,78,24,0
0,0,0,136.0,107.0,0.7867647058823529,-33.19274964838252,15.400356821378342,0,0,1,8.104401307921613,880,7,3,83,24,0
0,1,0,45.0,40.0,0.8888888888888888,78.73073913043481,7.466857391304348,1,0,1,3.6888794541139363,927,6,2,57,19,0
0,1,0,192.0,143.0,0.7447916666666666,29.61237311767988,10.676555660903514,1,0,1,2.9444389791664403,2150,3,2,26,8,0
0,0,1,189.0,148.0,0.783068783068783,16.212500000000034,12.941205555555555,1,0,1,0.6931471805599453,495,7,2,83,24,0
0,1,0,153.0,129.0,0.8431372549019608,10.97729927007299,12.9056370177268,1,1,1,3.2188758248682006,931,3,2,31,13,0
0,0,0,97.0,83.0,0.8556701030927835,-12.973749999999995,14.29885,0,1,1,8.104401307921613,788,3,2,22,0,0
0,1,1,348.0,209.0,0.6005747126436781,-4.2645768025078326,14.67759592476489,1,0,1,2.4849066497880004,101,6,2,23,23,0
0,1,1,122.0,95.0,0.7786885245901639,4.467636138613869,13.174741584158417,1,1,1,4.51085950651685,2419,1,2,22,25,0
0,1,1,170.0,113.0,0.6647058823529411,-16.58304054054051,14.796262162162163,1,0,1,1.6094379124341003,1082,7,4,49,12,0
0,1,1,181.0,137.0,0.7569060773480663,33.28917160737814,11.547450724637681,1,1,1,2.0794415416798357,296,1,2,104,23,0
0,1,1,135.0,114.0,0.8444444444444444,-3.571014851485103,14.583478217821781,1,0,1,2.4849066497880004,101,6,2,23,14,0
1,1,0,67.0,57.0,0.8507462686567164,-73.59062499999999,16.92636875,0,0,1,8.104401307921613,29,6,2,23,16,0
0,1,1,81.0,61.0,0.7530864197530864,32.75000000000003,10.871944444444445,1,1,1,6.111467339502679,289,3,2,83,2,0
0,0,0,44.0,38.0,0.8636363636363636,35.94800000000001,9.929300000000001,0,0,1,8.104401307921613,209,1,2,60,19,0
0,1,1,112.0,92.0,0.8214285714285714,12.920178571428579,11.560795238095238,1,0,1,2.0794415416798357,86,3,2,60,23,0
0,0,0,61.0,49.0,0.8032786885245902,-54.55038461538459,17.424658974358977,0,0,1,8.104401307921613,1082,6,2,75,3,0
0,1,0,167.0,137.0,0.8203592814371258,49.923205741626816,9.338565071770336,1,1,1,3.6888794541139363,931,1,2,57,18,0
0,1,1,131.0,105.0,0.8015267175572519,38.55368421052634,11.207379699248122,1,0,1,2.4849066497880004,100,6,2,23,32,0
0,1,0,63.0,49.0,0.7777777777777778,42.77411764705883,10.517052941176471,1,1,1,1.0986122886681096,2443,3,4,60,6,0
0,1,1,204.0,153.0,0.75,-9.09815789473683,14.108843859649124,1,1,1,4.59511985013459,729,6,2,120,13,0
0,1,1,204.0,151.0,0.7401960784313726,12.085882352941184,12.901033333333334,1,1,1,4.110873864173311,2302,6,2,50,32,0
0,1,1,193.0,152.0,0.7875647668393783,10.235697674418617,13.760068438538207,1,1,1,3.5553480614894135,2516,2,2,78,17,0
0,0,1,162.0,124.0,0.7654320987654321,17.733551724137953,12.954461379310345,0,1,1,8.104401307921613,2151,6,1,104,28,0
0,1,0,41.0,37.0,0.9024390243902439,28.7519827586207,13.611906896551725,1,1,1,1.791759469228055,790,3,2,60,13,0
0,1,1,56.0,49.0,0.875,30.900000000000034,10.528844444444445,1,1,1,2.833213344056216,716,5,2,58,8,0
0,1,1,65.0,57.0,0.8769230769230769,24.260384615384652,14.035715384615385,1,1,1,2.3978952727983707,739,7,3,83,24,0
0,1,0,332.0,224.0,0.6746987951807228,39.985239374694686,11.190373424523694,1,1,1,1.0986122886681096,539,3,2,65,23,0
0,1,1,190.0,163.0,0.8578947368421053,47.640808823529426,9.893442483660131,0,1,1,8.104401307921613,1082,5,4,83,23,0
0,1,1,179.0,130.0,0.7262569832402235,46.25845588235296,10.151449019607844,1,1,1,3.1354942159291497,1912,1,4,113,32,0
0,1,0,127.0,112.0,0.8818897637795275,22.174364963503677,12.25663489051095,1,0,1,0.6931471805599453,441,7,3,83,24,0
0,1,0,349.0,235.0,0.673352435530086,6.174657228017907,13.570105961251864,1,1,1,1.6094379124341003,495,6,2,60,23,0
0,1,0,135.0,113.0,0.837037037037037,5.408750000000026,12.67114251968504,1,1,1,2.0794415416798357,729,6,2,83,13,0
0,1,1,205.0,156.0,0.7609756097560976,24.773635746606345,11.448768597285067,1,0,1,1.9459101490553132,116,3,2,119,7,0
0,1,1,189.0,134.0,0.708994708994709,-26.82028925619835,14.877441204250296,1,1,1,4.110873864173311,1460,1,2,75,32,0
0,1,1,409.0,287.0,0.7017114914425427,24.909673688558485,11.54651676992978,1,0,1,3.784189633918261,220,7,2,120,6,0
0,1,1,43.0,41.0,0.9534883720930233,-41.398571428571415,19.80907142857143,1,0,1,3.1780538303479458,880,7,3,83,24,0
0,1,1,248.0,175.0,0.7056451612903226,34.0866666666667,11.927303196347031,1,1,1,3.713572066704308,264,3,2,34,32,0
0,1,1,137.0,108.0,0.7883211678832117,43.46264435695542,10.52990997375328,1,1,1,2.1972245773362196,30,1,2,22,13,0
0,1,1,70.0,59.0,0.8428571428571429,48.28314516129035,10.34777311827957,1,1,1,6.111467339502679,670,7,3,83,24,0
0,1,1,269.0,190.0,0.7063197026022305,15.338099520383707,12.907760911270984,1,1,1,2.772588722239781,188,6,2,22,32,0
0,1,0,349.0,260.0,0.7449856733524355,0.10796152030221151,13.41551000944287,1,0,1,1.3862943611198906,2302,1,2,75,1,0
0,0,1,260.0,207.0,0.7961538461538461,15.256085302045335,12.422424147772317,0,0,1,8.104401307921613,1877,7,3,83,24,0
1,0,1,160.0,121.0,0.75625,51.148167870036104,10.147221609076844,0,0,1,8.104401307921613,1082,6,2,57,19,0
0,1,1,247.0,152.0,0.6153846153846154,4.596421033478919,13.33993289665211,1,1,1,2.8903717578961645,2150,1,2,88,1,0
0,1,1,154.0,127.0,0.8246753246753247,10.863859649122844,12.57529298245614,1,1,1,3.258096538021482,729,1,2,60,2,0
0,1,0,61.0,57.0,0.9344262295081968,2.365517241379308,13.242141379310345,1,1,1,1.3862943611198906,194,3,2,75,3,0
0,1,0,58.0,44.0,0.7586206896551724,12.547857142857168,12.000328571428572,1,0,1,3.1780538303479458,1167,7,3,83,24,0
0,0,1,17.0,17.0,1.0,34.255000000000024,9.3655,0,1,1,8.104401307921613,755,7,3,83,24,0
0,1,0,175.0,152.0,0.8685714285714285,-5.6742713567838905,12.663843575017948,1,1,1,2.772588722239781,1530,3,2,75,32,0
0,1,1,281.0,218.0,0.7758007117437722,27.677344913151416,11.096225282602703,1,1,1,3.9512437185814275,812,7,2,22,13,0
0,0,0,38.0,16.0,0.42105263157894735,-22.70999999999995,20.170500000000004,0,1,1,8.104401307921613,982,0,2,53,19,0
0,0,0,61.0,34.0,0.5573770491803278,62.608461538461555,9.32399010989011,1,0,1,6.51471269087253,2613,7,2,83,24,0
0,1,1,194.0,135.0,0.6958762886597938,11.959853479853507,14.250648717948717,1,1,1,3.58351893845611,1324,6,2,75,13,1
0,1,1,282.0,148.0,0.524822695035461,18.800659000442295,13.23747750257998,1,0,1,3.58351893845611,1324,6,2,75,19,1
0,1,0,384.0,259.0,0.6744791666666666,8.050974576271216,13.596861016949154,1,0,1,3.8501476017100584,1621,6,2,57,13,0
0,0,1,155.0,130.0,0.8387096774193549,24.186441929133878,12.132403937007874,0,0,1,8.104401307921613,1158,0,4,112,24,0
0,1,1,158.0,108.0,0.6835443037974683,36.40974137931036,10.685312068965517,1,1,1,1.0986122886681096,2505,1,0,78,32,0
0,0,0,97.0,69.0,0.711340206185567,11.225789473684245,12.390794736842105,0,1,1,8.104401307921613,2138,7,2,83,24,0
0,1,0,56.0,44.0,0.7857142857142857,34.37535714285718,10.143785714285716,1,1,1,6.111467339502679,539,7,2,83,7,0
0,1,1,214.0,170.0,0.794392523364486,34.825141065830735,11.488643573667712,1,0,1,3.6375861597263857,2095,6,2,83,24,0
0,1,0,119.0,88.0,0.7394957983193278,-12.897482758620669,16.76584068965517,1,0,1,3.1780538303479458,1319,6,2,31,19,0
0,1,1,47.0,45.0,0.9574468085106383,34.20153846153849,13.390915384615385,1,1,1,6.588926477533519,1858,3,1,30,12,0
0,0,0,359.0,253.0,0.7047353760445683,41.397272727272735,10.786703463203462,0,1,1,8.104401307921613,2150,7,3,83,24,0
0,1,1,212.0,168.0,0.7924528301886793,19.028333333333364,12.064666666666666,1,1,1,4.59511985013459,729,3,2,120,23,0
0,0,0,66.0,62.0,0.9393939393939394,-26.650999999999982,14.958900000000002,0,1,1,8.104401307921613,1491,3,2,26,1,1
0,0,1,141.0,109.0,0.7730496453900709,-21.222456140350886,15.013587719298245,0,0,1,8.104401307921613,217,7,3,83,24,0
0,1,1,153.0,117.0,0.7647058823529411,31.31537813102122,11.105670712909442,1,1,1,4.51085950651685,1880,3,4,120,8,0
1,1,1,471.0,297.0,0.6305732484076433,19.89225776397518,12.182948198757764,1,1,1,3.4339872044851463,1437,6,1,22,7,0
0,1,1,23.0,20.0,0.8695652173913043,98.86211256544506,20.208519685863877,1,0,1,2.0794415416798357,854,0,2,57,13,0
0,1,0,128.0,104.0,0.8125,6.677500000000009,12.914873770491804,1,1,1,2.833213344056216,2154,7,2,111,19,0
0,1,1,309.0,205.0,0.6634304207119741,-33.28210362941735,16.520391881566383,1,1,1,4.51085950651685,2419,1,2,22,30,0
0,1,0,172.0,139.0,0.8081395348837209,-28.570074110671897,14.575083399209488,1,0,1,1.3862943611198906,2656,6,2,83,24,0
1,1,1,27.0,22.0,0.8148148148148148,28.16166666666669,14.25014761904762,1,0,1,1.791759469228055,2574,7,3,83,24,0
0,1,1,57.0,51.0,0.8947368421052632,28.454523809523835,10.658690476190477,1,1,1,2.833213344056216,716,5,2,8,15,0
0,1,1,213.0,126.0,0.5915492957746479,11.104152719665251,13.005878840406456,1,1,1,1.3862943611198906,2512,7,2,109,2,0
0,1,0,175.0,152.0,0.8685714285714285,-5.6742713567838905,12.663843575017948,1,1,1,2.772588722239781,2454,3,2,75,32,0
0,1,1,47.0,45.0,0.9574468085106383,34.20153846153849,13.390915384615385,1,1,1,6.588926477533519,2271,3,1,30,12,0
0,1,1,127.0,95.0,0.7480314960629921,52.63769230769233,10.46427403846154,1,0,1,3.258096538021482,519,7,3,83,24,0
0,1,1,73.0,47.0,0.6438356164383562,37.900000000000034,14.60956666666667,1,0,1,2.70805020110221,1763,7,3,83,24,0
0,1,1,78.0,66.0,0.8461538461538461,11.169758620689691,12.682220000000001,1,1,1,2.8903717578961645,1437,7,3,83,24,0
0,1,0,84.0,73.0,0.8690476190476191,45.39996376811595,10.628557971014494,1,1,1,0.6931471805599453,777,7,3,83,24,0
0,1,1,129.0,103.0,0.7984496124031008,15.403529411764737,13.502557142857144,1,1,1,3.58351893845611,801,6,2,75,13,1
0,0,0,82.0,68.0,0.8292682926829268,57.372543103448294,10.160127586206897,0,1,1,8.104401307921613,539,6,2,60,13,0
0,0,1,174.0,135.0,0.7758620689655172,41.01896713615025,10.14783145539906,0,0,1,8.104401307921613,347,1,2,57,19,0
0,1,0,114.0,91.0,0.7982456140350878,11.325060975609773,16.078584552845527,0,0,1,8.104401307921613,2188,7,1,57,24,0
0,1,1,110.0,93.0,0.8454545454545455,23.388136792452855,12.63558679245283,1,1,1,1.791759469228055,791,5,0,57,24,0
0,1,1,108.0,90.0,0.8333333333333334,0.21467391304352645,12.616791304347826,1,0,1,5.14166355650266,1964,1,2,33,24,0
0,1,1,106.0,90.0,0.8490566037735849,47.298112244897965,10.329863265306123,1,1,1,1.3862943611198906,519,1,2,90,32,0
0,0,0,224.0,160.0,0.7142857142857143,55.355694835680794,10.357846854460092,0,1,1,8.104401307921613,1312,6,2,8,19,0
0,1,1,194.0,156.0,0.8041237113402062,25.684496268656744,13.187150746268657,1,1,1,3.6109179126442243,2160,7,3,83,24,0
0,1,1,147.0,115.0,0.782312925170068,31.53435028248589,12.819198305084745,1,1,1,2.639057329615259,2455,3,2,66,24,0
0,1,0,82.0,59.0,0.7195121951219512,45.133333333333354,12.476545390070923,1,0,1,5.225746673713202,1437,7,3,83,24,0
0,1,1,288.0,203.0,0.7048611111111112,24.88220472440949,11.996228233970754,1,0,1,3.58351893845611,1324,2,2,75,13,1
0,0,0,53.0,42.0,0.7924528301886793,-2.4090229885057113,14.940605747126437,0,1,1,8.104401307921613,982,7,3,83,24,0
0,1,0,253.0,166.0,0.6561264822134387,-5.269634146341417,14.04650243902439,1,1,1,2.4849066497880004,136,6,2,83,30,0
0,1,0,101.0,83.0,0.8217821782178217,62.333253968253985,8.581126984126984,1,1,1,1.6094379124341003,519,1,2,38,10,0
0,1,1,252.0,179.0,0.7103174603174603,13.306345559845568,12.663726872586873,1,1,1,3.912023005428146,1312,6,2,69,21,0
0,1,0,109.0,82.0,0.7522935779816514,65.90954545454547,9.51596076555024,1,0,1,2.772588722239781,1675,3,5,75,0,0
0,1,0,50.0,39.0,0.78,78.2598484848485,11.895233333333334,1,1,1,2.9444389791664403,2356,3,2,6,24,0
0,0,1,174.0,142.0,0.8160919540229885,-11.754467353951867,14.356109621993129,0,0,1,8.104401307921613,191,7,3,83,24,0
0,1,1,186.0,134.0,0.7204301075268817,-5.117499999999978,14.040929787234044,1,1,1,3.7612001156935624,1210,6,2,57,19,0
0,0,0,147.0,110.0,0.7482993197278912,10.541600790513883,13.991661857707511,0,0,1,8.104401307921613,1082,7,1,8,19,0
0,1,1,10.0,10.0,1.0,28.50000000000003,12.855122222222224,1,1,1,2.302585092994046,729,3,2,29,4,0
0,1,0,301.0,210.0,0.6976744186046512,2.1983150183150713,12.86251684981685,1,1,1,1.6094379124341003,1512,3,2,75,24,0
0,1,1,232.0,168.0,0.7241379310344828,12.534554597701202,12.40307471264368,1,0,1,5.14166355650266,2454,7,1,89,19,0
0,1,1,282.0,180.0,0.6382978723404256,17.20568948891031,12.602579074252652,1,1,1,0.6931471805599453,89,7,3,83,24,0
0,1,0,128.0,111.0,0.8671875,41.05099522835724,10.637694546693933,1,1,1,4.8283137373023015,236,7,3,83,14,0
0,1,0,136.0,107.0,0.7867647058823529,43.319318181818204,12.708763636363637,1,0,1,2.772588722239781,2203,3,5,75,0,0
0,1,1,269.0,163.0,0.6059479553903345,28.87440191387563,19.084545933014354,1,1,1,3.258096538021482,920,6,2,57,19,0
0,1,0,86.0,66.0,0.7674418604651163,58.581376597836794,10.12810511307768,1,0,1,2.772588722239781,1604,3,5,75,23,0
0,1,1,190.0,143.0,0.7526315789473684,-31.977000000000004,15.645032941176472,1,1,1,4.51085950651685,2419,1,2,22,19,0
0,1,1,577.0,292.0,0.5060658578856152,17.903176823176835,12.036617882117882,1,1,1,3.367295829986474,539,2,2,75,25,0
0,1,1,243.0,191.0,0.7860082304526749,9.81189024390244,12.740860975609756,1,1,1,2.639057329615259,2445,7,3,83,24,0
0,1,0,98.0,86.0,0.8775510204081632,35.345,11.897966666666667,1,0,1,2.772588722239781,1711,3,5,75,0,0
